# Experiment Results
# Name,D_B2_wall_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.05
# Overall Avg,0.04
# Overall Std,0.19
# Block Averages (per 100 eps),"0.01, 0.07, 0.04, 0.02, 0.05"
# --- Observational Notes ---
# Training Stability (avg variance),0.02
# Max Performance Drop (forgetting),0.06
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
375,0,1,0.03,401,54932,0.02,0.14,0.07,0.04,0
376,0,1,0.03,401,55333,0.02,0.14,0.07,0.04,0
377,0,1,0.03,401,55734,0.02,0.14,0.07,0.04,0
378,0,1,0.03,17,55751,0.02,0.14,0.07,0.04,0
379,0,1,0.03,58,55809,0.02,0.14,0.07,0.04,0
380,0,1,0.03,401,56210,0.02,0.14,0.07,0.04,0
381,0,1,0.03,401,56611,0.02,0.14,0.07,0.04,0
382,0,1,0.03,401,57012,0.02,0.14,0.07,0.04,0
383,0,1,0.03,18,57030,0.02,0.14,0.07,0.04,0
384,0,1,0.03,401,57431,0.02,0.14,0.07,0.04,0
385,0,1,0.03,401,57832,0.02,0.14,0.07,0.04,0
386,0,1,0.03,401,58233,0.02,0.14,0.07,0.04,0
387,0,1,0.03,15,58248,0.02,0.14,0.07,0.04,0
388,0,1,0.03,16,58264,0.02,0.14,0.07,0.04,0
389,0,1,0.03,401,58665,0.02,0.14,0.07,0.04,0
390,0,1,0.03,3,58668,0.02,0.14,0.07,0.04,0
391,0,1,0.03,401,59069,0.02,0.14,0.07,0.04,0
392,0,1,0.03,1,59070,0.00,0.00,0.07,0.04,0
393,0,1,0.03,1,59071,0.00,0.00,0.07,0.04,0
394,0,1,0.02,3,59074,0.00,0.00,0.07,0.05,0
395,0,1,0.02,16,59090,0.00,0.00,0.07,0.05,0
396,0,1,0.02,401,59491,0.00,0.00,0.07,0.05,0
397,0,1,0.02,401,59892,0.00,0.00,0.07,0.05,0
398,0,1,0.02,401,60293,0.00,0.00,0.07,0.05,0
399,0,1,0.02,401,60694,0.00,0.00,0.07,0.05,0
400,0,1,0.02,401,61095,0.00,0.00,0.07,0.05,0
401,0,1,0.02,27,61122,0.00,0.00,0.07,0.05,0
402,0,1,0.02,401,61523,0.00,0.00,0.07,0.05,0
403,0,1,0.02,401,61924,0.00,0.00,0.07,0.05,0
404,0,1,0.02,401,62325,0.00,0.00,0.07,0.05,0
405,1,1,0.03,501,62826,0.02,0.14,0.07,0.04,0
406,0,1,0.03,15,62841,0.02,0.14,0.07,0.04,0
407,0,1,0.03,401,63242,0.02,0.14,0.07,0.04,0
408,0,1,0.03,401,63643,0.02,0.14,0.07,0.04,0
409,0,1,0.03,17,63660,0.02,0.14,0.07,0.04,0
410,0,1,0.03,135,63795,0.02,0.14,0.07,0.04,0
411,0,1,0.03,401,64196,0.02,0.14,0.07,0.04,0
412,0,1,0.03,9,64205,0.02,0.14,0.07,0.04,0
413,0,1,0.03,278,64483,0.02,0.14,0.07,0.04,0
414,0,1,0.03,401,64884,0.02,0.14,0.07,0.04,0
415,0,1,0.03,401,65285,0.02,0.14,0.07,0.04,0
416,0,1,0.02,401,65686,0.02,0.14,0.07,0.05,0
417,0,1,0.02,401,66087,0.02,0.14,0.07,0.05,0
418,0,1,0.02,401,66488,0.02,0.14,0.07,0.05,0
419,0,1,0.02,401,66889,0.02,0.14,0.07,0.05,0
420,0,1,0.02,15,66904,0.02,0.14,0.07,0.05,0
421,0,1,0.02,401,67305,0.02,0.14,0.07,0.05,0
422,0,1,0.02,9,67314,0.02,0.14,0.07,0.05,0
423,0,1,0.02,16,67330,0.02,0.14,0.07,0.05,0
424,0,1,0.02,401,67731,0.02,0.14,0.07,0.05,0
425,0,1,0.02,9,67740,0.02,0.14,0.07,0.05,0
426,0,1,0.02,401,68141,0.02,0.14,0.07,0.05,0
427,0,1,0.02,17,68158,0.02,0.14,0.07,0.05,0
428,0,1,0.02,401,68559,0.02,0.14,0.07,0.05,0
429,0,1,0.02,401,68960,0.02,0.14,0.07,0.05,0
430,0,1,0.02,401,69361,0.02,0.14,0.07,0.05,0
431,0,1,0.02,401,69762,0.02,0.14,0.07,0.05,0
432,0,1,0.02,401,70163,0.02,0.14,0.07,0.05,0
433,0,1,0.02,401,70564,0.02,0.14,0.07,0.05,0
434,0,1,0.02,401,70965,0.02,0.14,0.07,0.05,0
435,0,1,0.02,401,71366,0.02,0.14,0.07,0.05,0
436,0,1,0.02,58,71424,0.02,0.14,0.07,0.05,0
437,0,1,0.02,401,71825,0.02,0.14,0.07,0.05,0
438,0,1,0.02,9,71834,0.02,0.14,0.07,0.05,0
439,0,1,0.02,28,71862,0.02,0.14,0.07,0.05,0
440,0,1,0.02,16,71878,0.02,0.14,0.07,0.05,0
441,0,1,0.02,16,71894,0.02,0.14,0.07,0.05,0
442,0,1,0.01,401,72295,0.02,0.14,0.07,0.06,0
443,0,1,0.01,1,72296,0.02,0.14,0.07,0.06,0
444,0,1,0.01,15,72311,0.02,0.14,0.07,0.06,0
445,0,1,0.01,401,72712,0.02,0.14,0.07,0.06,0
446,0,1,0.01,401,73113,0.02,0.14,0.07,0.06,0
447,0,1,0.01,401,73514,0.02,0.14,0.07,0.06,0
448,0,1,0.01,401,73915,0.02,0.14,0.07,0.06,0
449,0,1,0.01,401,74316,0.02,0.14,0.07,0.06,0
450,0,1,0.01,15,74331,0.02,0.14,0.07,0.06,0
451,0,1,0.01,401,74732,0.02,0.14,0.07,0.06,0
452,0,1,0.01,7,74739,0.02,0.14,0.07,0.06,0
453,0,1,0.01,401,75140,0.02,0.14,0.07,0.06,0
454,0,1,0.01,401,75541,0.02,0.14,0.07,0.06,0
455,0,1,0.01,401,75942,0.00,0.00,0.07,0.06,0
456,0,1,0.01,401,76343,0.00,0.00,0.07,0.06,0
457,0,1,0.01,401,76744,0.00,0.00,0.07,0.06,0
458,0,1,0.01,401,77145,0.00,0.00,0.07,0.06,0
459,0,1,0.01,401,77546,0.00,0.00,0.07,0.06,0
460,0,1,0.01,17,77563,0.00,0.00,0.07,0.06,0
461,0,1,0.01,401,77964,0.00,0.00,0.07,0.06,0
462,0,1,0.01,401,78365,0.00,0.00,0.07,0.06,0
463,0,1,0.01,401,78766,0.00,0.00,0.07,0.06,0
464,0,1,0.01,401,79167,0.00,0.00,0.07,0.06,0
465,0,1,0.01,401,79568,0.00,0.00,0.07,0.06,0
466,1,1,0.02,27,79595,0.02,0.14,0.07,0.05,0
467,0,1,0.02,401,79996,0.02,0.14,0.07,0.05,0
468,0,1,0.02,9,80005,0.02,0.14,0.07,0.05,0
469,0,1,0.02,401,80406,0.02,0.14,0.07,0.05,0
470,0,1,0.02,1,80407,0.02,0.14,0.07,0.05,0
471,0,1,0.02,1,80408,0.02,0.14,0.07,0.05,0
472,0,1,0.02,1,80409,0.02,0.14,0.07,0.05,0
473,0,1,0.02,1,80410,0.02,0.14,0.07,0.05,0
474,0,1,0.02,1,80411,0.02,0.14,0.07,0.05,0
475,0,1,0.02,9,80420,0.02,0.14,0.07,0.05,0
476,0,1,0.02,58,80478,0.02,0.14,0.07,0.05,0
477,0,1,0.02,401,80879,0.02,0.14,0.07,0.05,0
478,0,1,0.02,15,80894,0.02,0.14,0.07,0.05,0
479,0,1,0.02,16,80910,0.02,0.14,0.07,0.05,0
480,0,1,0.02,401,81311,0.02,0.14,0.07,0.05,0
481,1,1,0.03,501,81812,0.04,0.20,0.07,0.04,0
482,0,1,0.03,328,82140,0.04,0.20,0.07,0.04,0
483,0,1,0.03,401,82541,0.04,0.20,0.07,0.04,0
484,0,1,0.03,401,82942,0.04,0.20,0.07,0.04,0
485,0,1,0.03,401,83343,0.04,0.20,0.07,0.04,0
486,0,1,0.03,401,83744,0.04,0.20,0.07,0.04,0
487,0,1,0.03,401,84145,0.04,0.20,0.07,0.04,0
488,0,1,0.03,401,84546,0.04,0.20,0.07,0.04,0
489,1,1,0.04,152,84698,0.06,0.24,0.07,0.03,0
490,0,1,0.04,401,85099,0.06,0.24,0.07,0.03,0
491,1,1,0.05,58,85157,0.07,0.27,0.07,0.02,0
492,0,1,0.05,401,85558,0.07,0.27,0.07,0.02,0
493,0,1,0.05,401,85959,0.07,0.27,0.07,0.02,0
494,0,1,0.05,401,86360,0.07,0.27,0.07,0.02,0
495,0,1,0.05,401,86761,0.07,0.27,0.07,0.02,0
496,0,1,0.05,1,86762,0.07,0.27,0.07,0.02,0
497,0,1,0.05,401,87163,0.07,0.27,0.07,0.02,0
498,0,1,0.05,401,87564,0.07,0.27,0.07,0.02,0
499,0,1,0.05,401,87965,0.07,0.27,0.07,0.02,0
500,0,1,0.05,401,88366,0.07,0.27,0.07,0.02,0
